country,time,Confirmed,Newly Infected,Fatality,Growth Rate,latitude,longitude
greece,2021/02/18,176059,267.0,0.035334746,0.620207928,39.0742,21.8243
greece,2021/02/19,177494,290.0,0.035206824,0.683399876,39.0742,21.8243
greece,2021/02/20,178918,332.0,0.035055165,0.806303406,39.0742,21.8243
greece,2021/02/21,179802,300.0,0.035021857,0.703809801,39.0742,21.8243
greece,2021/02/22,180672,263.0,0.034986052,0.593409104,39.0742,21.8243
greece,2021/02/23,182783,308.0,0.034702352,0.715454122,39.0742,21.8243
greece,2021/02/24,184686,371.0,0.034496388,0.897802182,39.0742,21.8243
greece,2021/02/25,186469,425.0,0.034375687,1.058321118,39.0742,21.8243
greece,2021/02/26,188201,403.0,0.034213421,0.978462793,39.0742,21.8243
greece,2021/02/27,189831,387.0,0.034072412,0.920119468,39.0742,21.8243
greece,2021/02/28,191100,356.0,0.034034537,0.821141784,39.0742,21.8243
greece,2021/03/01,192270,321.0,0.033983461,0.715609843,39.0742,21.8243
greece,2021/03/02,194582,363.0,0.033697875,0.827736641,39.0742,21.8243
greece,2021/03/03,197279,448.0,0.033439951,1.066922875,39.0742,21.8243
greece,2021/03/04,199496,507.0,0.033243774,1.237437626,39.0742,21.8243
greece,2021/03/05,201677,500.0,0.033042935,1.201030732,39.0742,21.8243
greece,2021/03/06,203978,478.0,0.032871192,1.11932581,39.0742,21.8243
greece,2021/03/07,205120,415.0,0.032946568,0.931350859,39.0742,21.8243
greece,2021/03/08,206281,354.0,0.032950199,0.755602571,39.0742,21.8243
greece,2021/03/09,209462,407.0,0.03266941,0.889315231,39.0742,21.8243
greece,2021/03/10,212091,493.0,0.032467196,1.121067218,39.0742,21.8243
greece,2021/03/11,214661,571.0,0.03231607,1.336311843,39.0742,21.8243
greece,2021/03/12,217018,526.0,0.032190878,1.188291542,39.0742,21.8243
greece,2021/03/13,219521,519.0,0.032060714,1.154371639,39.0742,21.8243
greece,2021/03/14,221147,465.0,0.032064645,0.997358175,39.0742,21.8243
greece,2021/03/15,222281,394.0,0.032108007,0.802281755,39.0742,21.8243
greece,2021/03/16,223789,333.0,0.032155289,0.643968424,39.0742,21.8243
greece,2021/03/17,227247,443.0,0.031912412,0.912135726,39.0742,21.8243
greece,2021/03/18,230317,553.0,0.03168242,1.191526338,39.0742,21.8243
greece,2021/03/19,233079,620.0,0.031581567,1.365125063,39.0742,21.8243
greece,2021/03/20,235611,570.0,0.031496832,1.212165538,39.0742,21.8243
greece,2021/03/21,237125,484.0,0.031468635,0.976042761,39.0742,21.8243
greece,2021/03/22,238830,423.0,0.03153289,0.815980533,39.0742,21.8243
greece,2021/03/23,242347,480.0,0.031285718,0.944736739,39.0742,21.8243
greece,2021/03/24,245405,566.0,0.031168884,1.151150889,39.0742,21.8243
greece,2021/03/25,247992,614.0,0.031053421,1.262866123,39.0742,21.8243
greece,2021/03/26,249458,501.0,0.031083389,0.9690503,39.0742,21.8243
greece,2021/03/27,252590,505.0,0.030983016,0.966948608,39.0742,21.8243
greece,2021/03/28,254031,440.0,0.031019836,0.805719933,39.0742,21.8243
greece,2021/03/29,255755,455.0,0.031064886,0.834889676,39.0742,21.8243
greece,2021/03/30,260077,522.0,0.030825486,0.979681864,39.0742,21.8243
greece,2021/03/31,263689,640.0,0.030691458,1.252458443,39.0742,21.8243
greece,2021/04/01,267172,732.0,0.030542123,1.466530737,39.0742,21.8243
greece,2021/04/02,270230,666.0,0.030462939,1.284758232,39.0742,21.8243
greece,2021/04/03,273459,646.0,0.030359213,1.220121091,39.0742,21.8243
greece,2021/04/04,275414,564.0,0.030426921,1.018134759,39.0742,21.8243
greece,2021/04/05,277277,497.0,0.03048576,0.862086486,39.0742,21.8243
greece,2021/04/06,281570,557.0,0.030301524,0.979874214,39.0742,21.8243
greece,2021/04/07,285015,637.0,0.030198411,1.149401415,39.0742,21.8243
greece,2021/04/08,288230,708.0,0.030114839,1.299926284,39.0742,21.8243
greece,2021/04/09,290964,626.0,0.030099944,1.100018554,39.0742,21.8243
greece,2021/04/10,293763,591.0,0.030068457,1.012844506,39.0742,21.8243
greece,2021/04/11,295480,509.0,0.030069717,0.831669161,39.0742,21.8243
greece,2021/04/12,297086,444.0,0.030162983,0.696660618,39.0742,21.8243
greece,2021/04/13,301103,514.0,0.030069445,0.826713634,39.0742,21.8243
greece,2021/04/14,304184,589.0,0.030031165,0.972964675,39.0742,21.8243
greece,2021/04/15,308006,706.0,0.029996169,1.210615988,39.0742,21.8243
greece,2021/04/16,311033,654.0,0.029996817,1.087495767,39.0742,21.8243
greece,2021/04/17,313444,619.0,0.029979837,1.004802771,39.0742,21.8243
greece,2021/04/18,315273,510.0,0.030012085,0.780483093,39.0742,21.8243
greece,2021/04/19,316879,428.0,0.030106129,0.622692002,39.0742,21.8243
greece,2021/04/20,320629,505.0,0.030025356,0.758778038,39.0742,21.8243
greece,2021/04/21,323639,571.0,0.030011834,0.877198838,39.0742,21.8243
greece,2021/04/22,326395,633.0,0.029988204,0.991254274,39.0742,21.8243
greece,2021/04/23,329134,578.0,0.029969556,0.876504358,39.0742,21.8243
greece,2021/04/24,331730,556.0,0.029994272,0.826489955,39.0742,21.8243
greece,2021/04/25,333129,480.0,0.030039414,0.683210761,39.0742,21.8243
greece,2021/04/26,334436,396.0,0.030161227,0.534268507,39.0742,21.8243
greece,2021/04/27,337723,437.0,0.030140085,0.598972585,39.0742,21.8243
greece,2021/04/28,340493,515.0,0.030079914,0.731796014,39.0742,21.8243
greece,2021/04/29,342908,576.0,0.030080955,0.83743774,39.0742,21.8243
greece,2021/04/30,345033,512.0,0.030086977,0.716388076,39.0742,21.8243
greece,2021/05/01,346422,433.0,0.030174181,0.577178539,39.0742,21.8243
greece,2021/05/02,346422,285.0,0.030174181,0.340756644,39.0742,21.8243
greece,2021/05/03,348568,286.0,0.03037284,0.340681952,39.0742,21.8243
greece,2021/05/04,349936,285.0,0.030485575,0.337312848,39.0742,21.8243
greece,2021/05/05,352027,414.0,0.0305772,0.536492127,39.0742,21.8243
greece,2021/05/06,355445,488.0,0.030516676,0.653649654,39.0742,21.8243
greece,2021/05/07,358116,560.0,0.030464989,0.77331283,39.0742,21.8243
greece,2021/05/08,360577,581.0,0.030445647,0.803202718,39.0742,21.8243
greece,2021/05/09,362004,470.0,0.030466514,0.611471495,39.0742,21.8243
greece,2021/05/10,363904,425.0,0.030472322,0.535939386,39.0742,21.8243
greece,2021/05/11,367076,466.0,0.030350663,0.59742304,39.0742,21.8243
greece,2021/05/12,369554,526.0,0.030336568,0.690526368,39.0742,21.8243
greece,2021/05/13,371712,540.0,0.030308411,0.710223387,39.0742,21.8243
greece,2021/05/14,373881,484.0,0.030282363,0.61417599,39.0742,21.8243
greece,2021/05/15,375831,453.0,0.030239656,0.563006577,39.0742,21.8243
greece,2021/05/16,377090,401.0,0.030271288,0.480021196,39.0742,21.8243
greece,2021/05/17,378485,354.0,0.030307674,0.408828509,39.0742,21.8243
greece,2021/05/18,381266,404.0,0.030251845,0.479900243,39.0742,21.8243
greece,2021/05/19,383558,464.0,0.030209251,0.568621611,39.0742,21.8243
greece,2021/05/20,385444,492.0,0.030201534,0.609212812,39.0742,21.8243
greece,2021/05/21,387426,447.0,0.030191572,0.535693031,39.0742,21.8243
greece,2021/05/22,388929,400.0,0.030170031,0.464623016,39.0742,21.8243
greece,2021/05/23,389804,339.0,0.030199793,0.375711343,39.0742,21.8243
greece,2021/05/24,391181,301.0,0.030221304,0.322058768,39.0742,21.8243
greece,2021/05/25,393583,357.0,0.030163904,0.397423085,39.0742,21.8243
greece,2021/05/26,395094,395.0,0.030159911,0.450400439,39.0742,21.8243
greece,2021/05/27,396970,425.0,0.030115626,0.490923525,39.0742,21.8243
greece,2021/05/28,398898,397.0,0.030070344,0.448137196,39.0742,21.8243
greece,2021/05/29,400395,396.0,0.030030345,0.445262213,39.0742,21.8243
greece,2021/05/30,401301,337.0,0.030037304,0.362413159,39.0742,21.8243
greece,2021/05/31,402306,278.0,0.03006418,0.283998639,39.0742,21.8243
greece,2021/06/01,404163,301.0,0.029992849,0.312766983,39.0742,21.8243
greece,2021/06/02,405542,331.0,0.029947576,0.351074457,39.0742,21.8243
greece,2021/06/03,406751,344.0,0.029954444,0.366969155,39.0742,21.8243
greece,2021/06/04,407857,297.0,0.029956578,0.303743117,39.0742,21.8243
greece,2021/06/05,408789,268.0,0.029973899,0.266180614,39.0742,21.8243
greece,2021/06/06,409368,225.0,0.029990131,0.21402005,39.0742,21.8243
greece,2021/06/07,410166,204.0,0.029990297,0.188361319,39.0742,21.8243
greece,2021/06/08,411534,234.0,0.029963502,0.223365331,39.0742,21.8243
greece,2021/06/09,412420,255.0,0.029935503,0.247916728,39.0742,21.8243
greece,2021/06/10,413170,251.0,0.02993925,0.243556335,39.0742,21.8243
greece,2021/06/11,413954,212.0,0.02990912,0.195632635,39.0742,21.8243
greece,2021/06/12,414636,197.0,0.029910572,0.178786153,39.0742,21.8243
greece,2021/06/13,414933,164.0,0.029930133,0.1420447,39.0742,21.8243
greece,2021/06/14,415401,140.0,0.029939745,0.11639033,39.0742,21.8243
greece,2021/06/15,416195,149.0,0.029935487,0.125186331,39.0742,21.8243
greece,2021/06/16,416741,168.0,0.029927461,0.145039469,39.0742,21.8243
greece,2021/06/17,417253,171.0,0.029929084,0.148395732,39.0742,21.8243
greece,2021/06/18,417706,145.0,0.029944506,0.120871271,39.0742,21.8243
greece,2021/06/19,418095,133.0,0.029964482,0.108184336,39.0742,21.8243
greece,2021/06/20,418342,112.0,0.029980255,0.086924136,39.0742,21.8243
greece,2021/06/21,418548,91.0,0.030006116,0.067149064,39.0742,21.8243
greece,2021/06/22,418943,91.0,0.030016016,0.067564458,39.0742,21.8243
greece,2021/06/23,419455,114.0,0.030012755,0.088609407,39.0742,21.8243
greece,2021/06/24,419909,133.0,0.030016027,0.108273966,39.0742,21.8243
greece,2021/06/25,420295,133.0,0.030038425,0.107457565,39.0742,21.8243
greece,2021/06/26,420670,122.0,0.030040174,0.096461137,39.0742,21.8243
greece,2021/06/27,420905,104.0,0.030066167,0.079003663,39.0742,21.8243
greece,2021/06/28,421266,102.0,0.030059392,0.076951295,39.0742,21.8243
greece,2021/06/29,421829,117.0,0.030050091,0.091758538,39.0742,21.8243
greece,2021/06/30,422456,148.0,0.03003153,0.122683592,39.0742,21.8243
greece,2021/07/01,423185,176.0,0.029989248,0.151615185,39.0742,21.8243
greece,2021/07/02,424165,206.0,0.029943536,0.184259328,39.0742,21.8243
greece,2021/07/03,425347,244.0,0.029881485,0.227601566,39.0742,21.8243
greece,2021/07/04,425964,236.0,0.029852288,0.218433461,39.0742,21.8243
greece,2021/07/05,426963,238.0,0.029796493,0.219416679,39.0742,21.8243
greece,2021/07/06,429144,303.0,0.029663703,0.296800664,39.0742,21.8243
greece,2021/07/07,430960,378.0,0.029559588,0.38950398,39.0742,21.8243
greece,2021/07/08,433021,441.0,0.02944199,0.470739905,39.0742,21.8243
greece,2021/07/09,435018,430.0,0.029334418,0.454193726,39.0742,21.8243
greece,2021/07/10,437345,460.0,0.029182911,0.49144453,39.0742,21.8243
greece,2021/07/11,438809,425.0,0.029096942,0.443615373,39.0742,21.8243
greece,2021/07/12,440872,429.0,0.028983469,0.446601257,39.0742,21.8243
greece,2021/07/13,444783,519.0,0.028737609,0.563996311,39.0742,21.8243
greece,2021/07/14,447718,600.0,0.028564856,0.672371369,39.0742,21.8243
greece,2021/07/15,450512,639.0,0.028401019,0.723677143,39.0742,21.8243
greece,2021/07/16,453200,573.0,0.02826346,0.626860116,39.0742,21.8243
greece,2021/07/17,455754,553.0,0.028120433,0.594752036,39.0742,21.8243
greece,2021/07/18,457312,483.0,0.028046498,0.500684554,39.0742,21.8243
greece,2021/07/19,459146,434.0,0.027951893,0.435479435,39.0742,21.8243
greece,2021/07/20,463473,535.0,0.027710352,0.561763988,39.0742,21.8243
greece,2021/07/21,466441,612.0,0.027540461,0.661274461,39.0742,21.8243
greece,2021/07/22,469042,653.0,0.027398399,0.713470354,39.0742,21.8243
greece,2021/07/23,471894,574.0,0.027247645,0.602019064,39.0742,21.8243
greece,2021/07/24,474366,546.0,0.027122517,0.563173715,39.0742,21.8243
greece,2021/07/25,475919,488.0,0.027050822,0.48642623,39.0742,21.8243
greece,2021/07/26,477975,442.0,0.026944924,0.427745695,39.0742,21.8243
greece,2021/07/27,482145,538.0,0.026728474,0.543940398,39.0742,21.8243
greece,2021/07/28,485015,610.0,0.026601239,0.633231156,39.0742,21.8243
greece,2021/07/29,487709,644.0,0.026472753,0.674377973,39.0742,21.8243
greece,2021/07/30,490552,573.0,0.026343792,0.577877642,39.0742,21.8243
greece,2021/07/31,493304,566.0,0.026231289,0.566458994,39.0742,21.8243
greece,2021/08/01,494907,506.0,0.026166532,0.489627332,39.0742,21.8243
greece,2021/08/02,497061,467.0,0.026069235,0.440395236,39.0742,21.8243
kuwait,2020/01/22,0,0.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/23,0,0.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/24,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/25,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/26,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/27,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/28,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/29,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/30,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/01/31,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/01,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/02,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/03,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/04,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/05,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/06,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/07,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/08,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/09,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/10,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/11,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/12,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/13,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/14,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/15,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/16,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/17,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/18,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/19,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/20,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/21,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/22,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/23,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/24,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/25,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/26,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/27,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/28,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/02/29,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/01,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/02,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/03,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/04,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/05,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/06,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/07,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/08,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/09,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/10,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/11,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/12,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/13,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/14,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/15,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/16,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/17,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/18,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/19,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/20,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/21,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/22,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/23,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/24,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/25,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/26,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/27,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/28,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/29,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/30,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/03/31,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/04/01,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/04/02,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/04/03,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/04/04,0,10.0,0.0,0.0,29.31166,47.481766
kuwait,2020/04/05,556,10.0,0.001798561,0.0,29.31166,47.481766
kuwait,2020/04/06,665,10.0,0.001503759,0.0,29.31166,47.481766
kuwait,2020/04/07,743,27.0,0.001345895,0.0,29.31166,47.481766
kuwait,2020/04/08,855,40.0,0.001169591,15.46922136,29.31166,47.481766
kuwait,2020/04/09,910,34.0,0.001098901,11.07869869,29.31166,47.481766
kuwait,2020/04/10,993,34.0,0.001007049,10.2092173,29.31166,47.481766
kuwait,2020/04/11,1154,40.0,0.000866551,10.58904071,29.31166,47.481766
kuwait,2020/04/12,1234,42.0,0.000810373,10.7555942,29.31166,47.481766
kuwait,2020/04/13,1300,41.0,0.001538462,9.498121255,29.31166,47.481766
kuwait,2020/04/14,1355,29.0,0.002214022,5.503879512,29.31166,47.481766
kuwait,2020/04/15,1405,25.0,0.002135231,4.423088808,29.31166,47.481766
kuwait,2020/04/16,1524,32.0,0.001968504,5.463519007,29.31166,47.481766
kuwait,2020/04/17,1658,40.0,0.003015682,6.984146236,29.31166,47.481766
kuwait,2020/04/18,1751,45.0,0.003426613,7.623856493,29.31166,47.481766
kuwait,2020/04/19,1915,49.0,0.003655352,7.922631706,29.31166,47.481766
kuwait,2020/04/20,1995,44.0,0.004511278,6.384263297,29.31166,47.481766
kuwait,2020/04/21,2080,43.0,0.005288462,5.93475795,29.31166,47.481766
kuwait,2020/04/22,2248,43.0,0.005782918,5.505040133,29.31166,47.481766
kuwait,2020/04/23,2399,51.0,0.005835765,6.351552186,29.31166,47.481766
kuwait,2020/04/24,2614,63.0,0.005738332,7.918690819,29.31166,47.481766
kuwait,2020/04/25,2892,73.0,0.006569848,8.771397153,29.31166,47.481766
kuwait,2020/04/26,3075,76.0,0.006504065,8.641636813,29.31166,47.481766
kuwait,2020/04/27,3288,76.0,0.006690998,7.96322406,29.31166,47.481766
kuwait,2020/04/28,3440,64.0,0.006686047,5.959167048,29.31166,47.481766
kuwait,2020/04/29,3740,75.0,0.006417112,6.756876849,29.31166,47.481766
kuwait,2020/04/30,4024,82.0,0.006461233,6.979128055,29.31166,47.481766
kuwait,2020/05/01,4377,99.0,0.00685401,8.362292975,29.31166,47.481766
kuwait,2020/05/02,4619,94.0,0.007144404,7.298283256,29.31166,47.481766
kuwait,2020/05/03,4983,101.0,0.007625928,7.393920164,29.31166,47.481766
kuwait,2020/05/04,5278,96.0,0.007578628,6.443174375,29.31166,47.481766
kuwait,2020/05/05,5804,119.0,0.006891799,7.922172741,29.31166,47.481766
kuwait,2020/05/06,6289,129.0,0.006678327,8.080776868,29.31166,47.481766
kuwait,2020/05/07,6567,128.0,0.006700168,7.580872923,29.31166,47.481766
kuwait,2020/05/08,7208,137.0,0.006520533,7.512549479,29.31166,47.481766
kuwait,2020/05/09,7623,131.0,0.006427916,6.646278039,29.31166,47.481766
kuwait,2020/05/10,8688,190.0,0.006675875,9.829765041,29.31166,47.481766
kuwait,2020/05/11,9286,187.0,0.006999785,8.870475458,29.31166,47.481766
kuwait,2020/05/12,10277,228.0,0.00729785,10.50863801,29.31166,47.481766
kuwait,2020/05/13,11028,206.0,0.007435618,8.287538816,29.31166,47.481766
kuwait,2020/05/14,11975,230.0,0.007348643,8.855597285,29.31166,47.481766
kuwait,2020/05/15,12860,223.0,0.007465008,7.761736397,29.31166,47.481766
kuwait,2020/05/16,13802,236.0,0.0077525,7.767556013,29.31166,47.481766
kuwait,2020/05/17,14850,243.0,0.007542088,7.43617933,29.31166,47.481766
kuwait,2020/05/18,15691,240.0,0.007520235,6.860480331,29.31166,47.481766
kuwait,2020/05/19,16764,249.0,0.007217848,6.698239023,29.31166,47.481766
kuwait,2020/05/20,17568,232.0,0.007058288,5.765868677,29.31166,47.481766
kuwait,2020/05/21,18609,246.0,0.00693213,5.853284272,29.31166,47.481766
kuwait,2020/05/22,19564,238.0,0.007053772,5.284487757,29.31166,47.481766
kuwait,2020/05/23,20464,244.0,0.007232213,5.2192527,29.31166,47.481766
kuwait,2020/05/24,21302,230.0,0.007323256,4.609069248,29.31166,47.481766
kuwait,2020/05/25,21967,210.0,0.007511267,3.939018311,29.31166,47.481766
kuwait,2020/05/26,22575,190.0,0.007619048,3.32818558,29.31166,47.481766
kuwait,2020/05/27,23267,179.0,0.007521382,2.984966137,29.31166,47.481766
kuwait,2020/05/28,24112,192.0,0.007672528,3.154959645,29.31166,47.481766
kuwait,2020/05/29,25184,225.0,0.007703304,3.714336645,29.31166,47.481766
kuwait,2020/05/30,26192,246.0,0.007826817,4.026737822,29.31166,47.481766
kuwait,2020/05/31,27043,247.0,0.007839367,3.899181343,29.31166,47.481766
kuwait,2020/06/01,27762,222.0,0.007924501,3.303451226,29.31166,47.481766
kuwait,2020/06/02,28649,214.0,0.007888582,3.034275716,29.31166,47.481766
kuwait,2020/06/03,29359,204.0,0.007834054,2.777338318,29.31166,47.481766
kuwait,2020/06/04,29921,193.0,0.007887437,2.529173466,29.31166,47.481766
kuwait,2020/06/05,30644,181.0,0.007962407,2.269622906,29.31166,47.481766
kuwait,2020/06/06,31131,165.0,0.00815907,1.973271781,29.31166,47.481766
kuwait,2020/06/07,31848,176.0,0.008289375,2.102917227,29.31166,47.481766
kuwait,2020/06/08,32510,172.0,0.008274377,1.990337351,29.31166,47.481766
kuwait,2020/06/09,33140,182.0,0.008237779,2.106553069,29.31166,47.481766
kuwait,2020/06/10,33823,180.0,0.008130562,2.025814088,29.31166,47.481766
kuwait,2020/06/11,34432,176.0,0.008102928,1.933122908,29.31166,47.481766
kuwait,2020/06/12,34952,168.0,0.00815404,1.7905755,29.31166,47.481766
kuwait,2020/06/13,35466,155.0,0.008148649,1.593787068,29.31166,47.481766
kuwait,2020/06/14,35920,143.0,0.008240535,1.420303511,29.31166,47.481766
kuwait,2020/06/15,36431,143.0,0.008179847,1.391097759,29.31166,47.481766
kuwait,2020/06/16,36958,144.0,0.008198496,1.383091756,29.31166,47.481766
kuwait,2020/06/17,37533,153.0,0.008152826,1.474998713,29.31166,47.481766
kuwait,2020/06/18,38074,155.0,0.00808951,1.481262862,29.31166,47.481766
kuwait,2020/06/19,38678,161.0,0.008092456,1.527867589,29.31166,47.481766
kuwait,2020/06/20,39145,153.0,0.008149189,1.411729124,29.31166,47.481766
kuwait,2020/06/21,39650,150.0,0.008221942,1.361288165,29.31166,47.481766
kuwait,2020/06/22,40291,153.0,0.008190415,1.371375245,29.31166,47.481766
kuwait,2020/06/23,41033,173.0,0.00813979,1.582774451,29.31166,47.481766
kuwait,2020/06/24,41879,198.0,0.008046993,1.840001055,29.31166,47.481766
kuwait,2020/06/25,42788,217.0,0.007922782,2.02463215,29.31166,47.481766
kuwait,2020/06/26,43703,229.0,0.007802668,2.12358138,29.31166,47.481766
kuwait,2020/06/27,44391,218.0,0.007749319,1.961083868,29.31166,47.481766
kuwait,2020/06/28,44942,193.0,0.007743314,1.651318421,29.31166,47.481766
kuwait,2020/06/29,45524,168.0,0.007688252,1.370169226,29.31166,47.481766
kuwait,2020/06/30,46195,167.0,0.007663167,1.33673095,29.31166,47.481766
kuwait,2020/07/01,46940,181.0,0.007626758,1.460559635,29.31166,47.481766
kuwait,2020/07/02,47859,206.0,0.007501201,1.681498317,29.31166,47.481766
kuwait,2020/07/03,48672,215.0,0.00739645,1.756429064,29.31166,47.481766
kuwait,2020/07/04,49303,208.0,0.007403201,1.650997269,29.31166,47.481766
kuwait,2020/07/05,49941,188.0,0.007368695,1.429737406,29.31166,47.481766
kuwait,2020/07/06,50644,180.0,0.007365137,1.33271107,29.31166,47.481766
kuwait,2020/07/07,51245,177.0,0.007356815,1.296138351,29.31166,47.481766
kuwait,2020/07/08,52007,186.0,0.007287481,1.360450163,29.31166,47.481766
kuwait,2020/07/09,52840,196.0,0.007229372,1.425132304,29.31166,47.481766
kuwait,2020/07/10,53580,206.0,0.00714819,1.496378668,29.31166,47.481766
kuwait,2020/07/11,54058,185.0,0.007140479,1.298095197,29.31166,47.481766
kuwait,2020/07/12,54894,186.0,0.007104602,1.279688412,29.31166,47.481766
kuwait,2020/07/13,55508,176.0,0.007080061,1.18571012,29.31166,47.481766
kuwait,2020/07/14,56174,190.0,0.007049525,1.288277829,29.31166,47.481766
kuwait,2020/07/15,56877,180.0,0.007015138,1.189938344,29.31166,47.481766
kuwait,2020/07/16,57668,193.0,0.006970937,1.28067201,29.31166,47.481766
kuwait,2020/07/17,58221,185.0,0.006939077,1.200375448,29.31166,47.481766
kuwait,2020/07/18,58904,184.0,0.006909548,1.174257974,29.31166,47.481766
kuwait,2020/07/19,59204,147.0,0.006891426,0.880452289,29.31166,47.481766
kuwait,2020/07/20,59763,147.0,0.006826967,0.875537488,29.31166,47.481766
kuwait,2020/07/21,60434,147.0,0.006817354,0.858754834,29.31166,47.481766
kuwait,2020/07/22,61185,180.0,0.006815396,1.103213064,29.31166,47.481766
kuwait,2020/07/23,61872,189.0,0.00680437,1.162756817,29.31166,47.481766
kuwait,2020/07/24,62625,195.0,0.006786427,1.194176963,29.31166,47.481766
kuwait,2020/07/25,63309,191.0,0.006776288,1.144022832,29.31166,47.481766
kuwait,2020/07/26,63773,174.0,0.006789707,1.014052482,29.31166,47.481766
kuwait,2020/07/27,64379,164.0,0.006803461,0.925124714,29.31166,47.481766
kuwait,2020/07/28,65149,170.0,0.006784448,0.959733587,29.31166,47.481766
kuwait,2020/07/29,65903,191.0,0.006737174,1.101211531,29.31166,47.481766
kuwait,2020/07/30,66529,192.0,0.006688812,1.101090026,29.31166,47.481766
